ID	log2Exp	log2FC
ASHGA5P044933	9.198	0.702
ASHGA5P044935	6.458	0.826
ASHGA5P044936	5.739	1.121
ASHGA5P044938	5.062	4.038
ASHGA5P044939	4.964	0.74
ASHGA5P044941	15.005	0.31
ASHGA5P044942	5.82	-0.841
ASHGA5P044943	7.687	-1.736
ASHGA5P044944	10.103	1.387
ASHGA5P044946	4.603	-1.781
ASHGA5P044947	7.557	0.768
ASHGA5P044950	8.882	0.702
ASHGA5P044951	7.853	1.02
ASHGA5P044952	8.207	0.645
ASHGA5P044953	10.748	0.542
ASHGA5P044954	6.333	0.349
ASHGA5P044958	3.512	-0.693
ASHGA5P044959	3.223	-1.321
ASHGA5P044960	7.551	-2.174
ASHGA5P044961	8.826	-0.513
ASHGA5P044962	4.047	-1.673
ASHGA5P044963	6.873	-2.417
ASHGA5P044964	5.228	1.263
ASHGA5P044966	7.068	-1.41
ASHGA5P044967	4.037	-2.236
ASHGA5P044968	3.06	1.319
ASHGA5P044970	6.797	0.818
ASHGA5P044972	13.344	0.998
ASHGA5P044973	2.869	0.807
ASHGA5P044975	3.031	1.213
ASHGA5P044976	4.122	-2.03
ASHGA5P044977	6.871	-2.174
ASHGA5P044979	5.207	-5.031
ASHGA5P044980	7.153	1.039
ASHGA5P044982	6.661	0.715
ASHGA5P044984	3.001	1.204
ASHGA5P044985	9.73	0.929
ASHGA5P044986	7.224	1.678
ASHGA5P044990	6.589	-1.86
ASHGA5P044991	7.922	-2.637
ASHGA5P044992	7.987	1.097
ASHGA5P044993	3.067	-0.976
ASHGA5P044996	6.582	0.566
ASHGA5P045000	7.254	0.704
ASHGA5P045002	6.691	0.771
ASHGA5P045004	8.126	-0.478
ASHGA5P045005	3.174	-1.202
ASHGA5P045006	6.44	-2.717
ASHGA5P045007	4.864	0.647
ASHGA5P045008	7.764	0.311
ASHGA5P045009	6.205	-5.404
ASHGA5P045014	4.574	1.162
ASHGA5P045017	5.882	1.305
ASHGA5P045019	8.377	1.035
ASHGA5P045020	2.949	1.097
ASHGA5P045022	4.56	1.325
ASHGA5P045024	11.879	0.869
ASHGA5P045026	3.025	1.256
ASHGA5P045027	7.419	1.306
ASHGA5P045028	9.188	-0.646
ASHGA5P045029	3.854	-2.61
ASHGA5P045031	5.671	-3.795
ASHGA5P045033	5.641	-2.983
ASHGA5P045041	11.835	-2.581
ASHGA5P045042	5.699	1.099
ASHGA5P045045	5.81	1.397
ASHGA5P045049	8.796	1.167
ASHGA5P045050	3.203	-0.787
ASHGA5P045053	5.244	0.771
ASHGA5P045056	6.768	1.411
ASHGA5P045057	6.926	1.116
ASHGA5P045060	4.525	0.796
ASHGA5P045061	4.123	-1.166
ASHGA5P045064	5.232	1.33
ASHGA5P045065	5.136	-2.035
ASHGA5P045067	2.955	0.917
ASHGA5P045069	6.512	-0.783
ASHGA5P045070	8.538	0.922
ASHGA5P045072	3.107	-1.112
ASHGA5P045073	7.951	0.568
ASHGA5P045074	5.953	1.121
ASHGA5P045076	7.191	-0.987
ASHGA5P045080	6.238	0.403
ASHGA5P045081	13.331	0.748
ASHGA5P045082	9.068	1.905
ASHGA5P045083	4.718	0.988
ASHGA5P045085	2.639	0.477
ASHGA5P045086	12.789	-0.573
ASHGA5P045089	7.357	1.769
ASHGA5P045090	9.55	2.001
ASHGA5P045091	6.087	-1.036
ASHGA5P045092	7.81	1.035
ASHGA5P045094	4.303	1.55
ASHGA5P045096	9.325	0.847
ASHGA5P045098	6.403	0.576
ASHGA5P045100	8.914	0.963
ASHGA5P045101	8.671	-1.641
ASHGA5P045102	9.105	-2.057
ASHGA5P045103	5.867	0.801
ASHGA5P045104	4.714	0.994
ASHGA5P045109	5.92	0.923
ASHGA5P045111	9.289	-1.062
ASHGA5P045114	7.729	0.95
ASHGA5P045115	7.146	-1.803
ASHGA5P045116	5.687	-0.915
ASHGA5P045118	8.448	-1.735
ASHGA5P045120	4.236	-1.79
ASHGA5P045130	7.594	0.823
ASHGA5P045134	11.909	-0.646
ASHGA5P045135	5.729	-4.687
ASHGA5P045137	9.207	1.741
ASHGA5P045138	9.943	-1.404
ASHGA5P045140	3.018	-0.931
ASHGA5P045141	4.422	1.574
ASHGA5P045142	11.597	-0.392
ASHGA5P045144	6.806	0.766
ASHGA5P045145	6.546	0.647
ASHGA5P045147	4.214	1.021
ASHGA5P045150	2.986	-0.869
ASHGA5P045152	6.646	0.459
ASHGA5P045155	2.895	0.71
ASHGA5P045157	6.671	1.668
ASHGA5P045158	4.097	-2.942
ASHGA5P045162	9.307	1.455
ASHGA5P045163	9.882	-1.052
ASHGA5P045164	8.315	-3.132
ASHGA5P045166	6.936	2.049
ASHGA5P045168	8.023	0.456
ASHGA5P045169	9.846	0.604
ASHGA5P045175	7.196	-1.203
ASHGA5P045178	4.96	-3.843
ASHGA5P045182	3.62	1.39
ASHGA5P045184	4.688	1.723
ASHGA5P045186	8.265	-3.69
ASHGA5P045187	5.362	0.895
ASHGA5P045191	7.057	0.787
ASHGA5P045195	5.83	1.37
ASHGA5P045196	9.077	-0.947
ASHGA5P045199	7.715	-1.505
ASHGA5P045200	5.263	0.68
ASHGA5P045202	8.677	-2.353
ASHGA5P045204	9.513	0.446
ASHGA5P045206	6.974	0.513
ASHGA5P045208	4.266	1.072
ASHGA5P045209	9.809	1.339
ASHGA5P045210	3.291	-1.472
ASHGA5P045213	4.486	0.928
ASHGA5P045217	4.98	0.796
ASHGA5P045218	5.947	1.995
ASHGA5P045219	10.332	-0.913
ASHGA5P045220	8.752	3.315
ASHGA5P045221	9.686	-2.393
ASHGA5P045223	7.07	0.783
ASHGA5P045225	5.17	-0.815
ASHGA5P045226	3.14	-1.172
ASHGA5P045230	4.778	2.149
ASHGA5P045231	10.742	0.937
ASHGA5P045232	11.562	2.146
ASHGA5P045233	6.305	0.363
ASHGA5P045235	7.62	-1.081
ASHGA5P045238	4.267	1.32
ASHGA5P045244	2.742	0.642
ASHGA5P045248	9.114	1.131
ASHGA5P045249	6.631	-1.216
ASHGA5P045250	4.906	1.745
ASHGA5P045251	3.308	1.786
ASHGA5P045252	7.217	-0.566
ASHGA5P045256	10.619	-1.904
ASHGA5P045257	5.986	2.333
ASHGA5P045258	7.911	0.567
ASHGA5P045261	8.064	-2.376
ASHGA5P045262	3.307	1.81
ASHGA5P045264	9.26	1.504
ASHGA5P045265	5.724	-4.22
ASHGA5P045267	7.044	1.313
ASHGA5P045268	3.648	-1.01
ASHGA5P045272	7.484	-1.132
ASHGA5P045273	7.667	0.947
ASHGA5P045274	6.968	2.19
ASHGA5P045275	7.853	-0.64
ASHGA5P045278	7.973	-0.597
ASHGA5P045283	14.317	-1.929
ASHGA5P045285	8.469	1.232
ASHGA5P045286	8.176	0.567
ASHGA5P045288	8.782	0.796
ASHGA5P045290	8.611	1.408
ASHGA5P045291	9.706	1.98
ASHGA5P045293	4.799	-0.888
ASHGA5P045296	8.186	1.437
ASHGA5P045298	10.123	0.447
ASHGA5P045301	5.752	-1.061
ASHGA5P045303	5.146	1.951
ASHGA5P045306	7.638	-3.825
ASHGA5P045307	2.854	0.914
ASHGA5P045311	10.926	-2.554
ASHGA5P045312	7.948	-1.76
ASHGA5P045313	2.859	0.688
ASHGA5P045314	3.033	1.268
ASHGA5P045315	7.776	4.456
ASHGA5P045317	2.746	0.561
ASHGA5P045318	6.526	1.22
ASHGA5P045319	3.294	-1.373
ASHGA5P045321	9.285	0.684
ASHGA5P045323	4.584	-2.36
ASHGA5P045324	9.571	0.786
ASHGA5P045326	6.782	8.771
ASHGA5P045328	6.773	1.789
ASHGA5P045330	5.997	1.069
ASHGA5P045335	4.84	-1.919
ASHGA5P045336	3.526	-0.894
ASHGA5P045338	4.029	-2.059
ASHGA5P045340	10.122	3.42
ASHGA5P045341	8.915	0.698
ASHGA5P045346	6.055	-1.3
ASHGA5P045347	10.105	0.426
ASHGA5P045348	6.542	0.963
ASHGA5P045349	2.937	0.647
ASHGA5P045350	10.023	-0.619
ASHGA5P045354	7.108	-0.905
ASHGA5P045355	7.976	0.63
ASHGA5P045357	7.662	0.919
ASHGA5P045359	15.427	0.833
ASHGA5P045362	10.794	2.309
ASHGA5P045369	5.442	-0.4
ASHGA5P045371	4.671	-0.362
ASHGA5P045373	6.68	1.543
ASHGA5P045377	3.637	-1.257
ASHGA5P045378	8.528	1.491
ASHGA5P045379	4.836	-1.808
ASHGA5P045381	3.546	-1.903
ASHGA5P045383	7.813	-0.792
ASHGA5P045384	3.019	1.24
ASHGA5P045385	9.315	1.614
ASHGA5P045386	9.103	5.934
ASHGA5P045387	7.187	1.173
ASHGA5P045388	7.309	3.641
ASHGA5P045390	3.475	-1.845
ASHGA5P045393	2.976	0.83
ASHGA5P045398	3.609	1.848
ASHGA5P045399	12.219	2.112
ASHGA5P045402	4.169	-1.075
ASHGA5P045404	4.333	-1.928
ASHGA5P045405	4.575	0.808
ASHGA5P045407	2.955	1.086
ASHGA5P045409	3.77	-1.803
ASHGA5P045410	9.245	-2.491
ASHGA5P045411	7.384	-1.815
ASHGA5P045414	6.659	1.63
ASHGA5P045415	6.667	1.198
ASHGA5P045416	5.472	-1.147
ASHGA5P045417	8.687	1.19
ASHGA5P045419	6.415	1.281
ASHGA5P045421	3.303	1.705
ASHGA5P045422	6.784	5.108
ASHGA5P045428	3.047	1.292
ASHGA5P045430	5.411	-1.007
ASHGA5P045431	7.875	-0.872
ASHGA5P045432	11.694	-0.993
ASHGA5P045433	4.77	-1.17
ASHGA5P045434	6.19	-0.543
ASHGA5P045438	6.303	0.891
ASHGA5P045441	10.444	-1.108
ASHGA5P045443	7.741	-1.243
ASHGA5P045444	4.441	-2.813
ASHGA5P045445	7.183	0.76
ASHGA5P045446	3.035	-0.965
ASHGA5P045451	5.8	1.902
ASHGA5P045452	8.427	-1.062
ASHGA5P045453	5.222	1.284
ASHGA5P045457	2.948	1.074
ASHGA5P045458	3.395	-1.68
ASHGA5P045461	3.017	-0.756
ASHGA5P045463	3.199	-1.089
ASHGA5P045465	8.151	-0.661
ASHGA5P045468	4.475	-1.653
ASHGA5P045469	7.7	0.446
ASHGA5P045472	7.417	-0.758
ASHGA5P045473	2.938	0.956
ASHGA5P045475	8.427	2.013
ASHGA5P045476	3.954	1.595
ASHGA5P045477	4.854	-2.934
ASHGA5P045478	5.286	0.871
ASHGA5P045480	2.97	1.135
ASHGA5P045483	4.853	-3.343
ASHGA5P045484	6.388	-1.009
ASHGA5P045486	10.838	1.166
ASHGA5P045488	6.59	1.078
ASHGA5P045491	3.208	-1.309
ASHGA5P045492	6.708	-0.717
ASHGA5P045494	3.718	-0.718
ASHGA5P045496	15.12	-2.402
ASHGA5P045497	6.9	-2.423
ASHGA5P045499	5.588	2.749
ASHGA5P045500	12.168	0.693
ASHGA5P045501	6.805	0.526
ASHGA5P045502	3.943	-2.775
ASHGA5P045503	5.07	2.526
ASHGA5P045508	10.019	1.25
ASHGA5P045509	10.694	1.342
ASHGA5P045510	3.443	1.571
ASHGA5P045513	3.943	1.625
ASHGA5P045514	7.722	-0.674
ASHGA5P045515	2.771	0.537
ASHGA5P045518	4.556	-3.994
ASHGA5P045519	10.18	1.183
ASHGA5P045521	7.474	1.541
ASHGA5P045524	11.772	1.277
ASHGA5P045525	3.678	2.306
ASHGA5P045526	9.639	0.934
ASHGA5P045529	11.074	0.626
ASHGA5P045532	3.156	-1.197
ASHGA5P045533	3.686	2.531
ASHGA5P045535	4.483	-1.401
ASHGA5P045536	8.087	1.36
ASHGA5P045537	8	0.88
ASHGA5P045541	7.915	-2.568
ASHGA5P045544	6.073	1.382
ASHGA5P045546	7.78	7.754
ASHGA5P045550	6.753	0.922
ASHGA5P045551	7.331	2.128
ASHGA5P045553	12.859	1.805
ASHGA5P045554	5.477	-0.877
ASHGA5P045556	7.371	0.627
ASHGA5P045559	9.739	0.966
ASHGA5P045562	8.281	0.802
ASHGA5P045566	9.92	-1.121
ASHGA5P045567	7.469	1.213
ASHGA5P045568	6.451	0.357
ASHGA5P045569	9.884	-0.827
ASHGA5P045570	4.541	-3.023
ASHGA5P045574	13.667	-3.159
ASHGA5P045577	2.972	1.139
ASHGA5P045579	16.279	1.819
ASHGA5P045581	7.494	2.047
ASHGA5P045582	8.049	-1.171
ASHGA5P045584	10.365	-0.336
ASHGA5P045585	6.034	1.852
ASHGA5P045586	7.524	3.764
ASHGA5P045588	9.062	1.182
ASHGA5P045589	8.689	0.64
ASHGA5P045591	6.93	0.43
ASHGA5P045594	11.277	0.907
ASHGA5P045597	4.974	1.544
ASHGA5P045599	5.718	1.287
ASHGA5P045601	12.583	-0.497
ASHGA5P045606	9.672	-1.087
ASHGA5P045612	10.033	-1.118
ASHGA5P045613	6.668	0.909
ASHGA5P045617	7.159	0.787
ASHGA5P045618	2.618	0.442
ASHGA5P045620	7.289	0.884
ASHGA5P045621	8.942	1.67
ASHGA5P045622	2.91	0.749
ASHGA5P045624	3.036	1.279
ASHGA5P045630	9.143	1.779
ASHGA5P045631	7.18	2.048
ASHGA5P045633	9.825	3.71
ASHGA5P045635	4.267	-1.045
ASHGA5P045637	2.866	0.938
ASHGA5P045639	14.503	0.843
ASHGA5P045640	2.97	0.891
ASHGA5P045641	9.814	-0.709
ASHGA5P045644	10.911	3.43
ASHGA5P045647	7.218	0.688
ASHGA5P045648	12.116	-0.445
ASHGA5P045654	2.807	0.791
ASHGA5P045655	7.229	1.455
ASHGA5P045656	2.733	0.673
ASHGA5P045657	6.495	0.613
ASHGA5P045659	3.759	-1.919
ASHGA5P045661	13.208	-1.148
ASHGA5P045665	9.356	0.397
ASHGA5P045666	8.524	-2.137
ASHGA5P045668	6.053	-0.582
ASHGA5P045669	10.971	4.869
ASHGA5P045670	4.721	1.006
ASHGA5P045672	8.436	1.576
ASHGA5P045673	8.684	3.998
ASHGA5P045675	10.53	1.672
ASHGA5P045676	13.486	-0.35
ASHGA5P045677	8.496	-1.88
ASHGA5P045678	5.17	1.423
ASHGA5P045679	2.825	0.66
ASHGA5P045682	7.46	-0.424
ASHGA5P045683	7.889	-1.63
ASHGA5P045684	10.671	-0.665
ASHGA5P045685	3.755	2.22
ASHGA5P045687	6.61	0.644
ASHGA5P045688	7.548	2.829
ASHGA5P045689	8.933	1.39
ASHGA5P045690	12.336	-1.523
ASHGA5P045691	6.431	0.75
ASHGA5P045692	7.211	3.708
ASHGA5P045693	7.208	0.835
ASHGA5P045695	5.652	2.023
ASHGA5P045696	6.3	0.582
ASHGA5P045698	9.347	0.752
ASHGA5P045699	4.419	-3.736
ASHGA5P045701	7.62	2.579
ASHGA5P045703	9.163	1.02
ASHGA5P045705	11.248	1.062
ASHGA5P045707	8.454	5.609
ASHGA5P045708	9.561	4.954
ASHGA5P045709	8.284	1.479
ASHGA5P045710	6.631	2.11
ASHGA5P045711	14.174	0.938
ASHGA5P045714	4.765	1.418
ASHGA5P045716	3.987	-1.943
ASHGA5P045717	7.099	2.026
ASHGA5P045718	8.828	0.51
ASHGA5P045720	8.626	-0.482
ASHGA5P045723	2.822	0.845
ASHGA5P045725	7.899	0.928
ASHGA5P045728	2.848	0.75
ASHGA5P045729	4.978	1.436
ASHGA5P045730	3.185	-0.865
ASHGA5P045731	2.897	0.999
ASHGA5P045733	4.399	1.069
ASHGA5P045734	5.186	-3.546
ASHGA5P045736	10.473	1.195
ASHGA5P045738	6.783	0.764
ASHGA5P045739	11.62	0.436
ASHGA5P045740	9.082	-0.748
ASHGA5P045743	10.289	-0.384
ASHGA5P045744	3.992	-2.734
ASHGA5P045746	9.581	0.509
ASHGA5P045747	6.929	0.772
ASHGA5P045749	6.577	-0.547
ASHGA5P045750	12.102	-0.492
ASHGA5P045751	8.849	-2.543
ASHGA5P045752	9.913	-1.955
ASHGA5P045753	3.913	1.145
ASHGA5P045755	4.745	1.444
ASHGA5P045756	6.087	0.976
ASHGA5P045758	10.519	0.533
ASHGA5P045759	10.96	1.249
ASHGA5P045761	6.58	1.649
ASHGA5P045763	9.129	1.438
ASHGA5P045764	5.629	0.864
ASHGA5P045769	7.637	1.14
ASHGA5P045770	5.644	2.554
ASHGA5P045771	2.788	0.775
ASHGA5P045774	5.754	-1.278
ASHGA5P045776	11.246	1.331
ASHGA5P045778	3.069	0.935
ASHGA5P045779	13.287	-1.94
ASHGA5P045780	3.601	-1.761
ASHGA5P045786	4.66	-1.16
ASHGA5P045790	6.058	-0.468
ASHGA5P045796	7.328	0.677
ASHGA5P045798	6.091	0.548
ASHGA5P045799	6.24	-1.679
ASHGA5P045803	2.726	0.649
ASHGA5P045804	4.273	-1.563
ASHGA5P045805	10.584	0.547
ASHGA5P045806	6.91	4.606
ASHGA5P045807	5.063	5.208
ASHGA5P045808	3.903	-1.953
ASHGA5P045809	12.781	-1.513
ASHGA5P045811	6.367	-1.759
ASHGA5P045812	9.214	0.761
ASHGA5P045813	7.344	0.76
ASHGA5P045814	5.693	-4.49
ASHGA5P045815	6.37	3.348
ASHGA5P045817	5.51	-0.738
ASHGA5P045818	6.822	0.624
ASHGA5P045819	6.634	0.826
ASHGA5P045820	7.464	1.239
ASHGA5P045821	7.021	1.123
ASHGA5P045822	9.792	-1.209
ASHGA5P045823	7.028	0.476
ASHGA5P045824	5.098	-3.641
ASHGA5P045827	6.292	-5.057
ASHGA5P045828	10.117	1.82
ASHGA5P045829	9.652	1.499
ASHGA5P045831	3.328	-0.75
ASHGA5P045833	2.885	0.673
ASHGA5P045835	3.434	1.496
ASHGA5P045838	8.189	0.479
ASHGA5P045841	3.2	-1.296
ASHGA5P045843	3.164	-1.19
ASHGA5P045845	7.972	-1.584
ASHGA5P045847	4.611	2.258
ASHGA5P045854	3.133	1.271
ASHGA5P045855	3.055	1.092
ASHGA5P045858	3.99	2.119
ASHGA5P045859	9.727	3.111
ASHGA5P045860	3.075	1.327
ASHGA5P045861	3.099	-0.499
ASHGA5P045862	7.264	-2.953
ASHGA5P045866	3.097	1.208
ASHGA5P045867	6.187	1.219
ASHGA5P045868	7.009	-6.355
ASHGA5P045870	5.869	-1.542
ASHGA5P045871	9.78	-1.496
ASHGA5P045873	6.114	-0.667
ASHGA5P045874	4.502	1.053
ASHGA5P045875	3.726	0.679
ASHGA5P045876	10.677	0.46
ASHGA5P045877	8.634	-3.559
ASHGA5P045880	9.352	-1.128
ASHGA5P045885	10.626	-0.642
ASHGA5P045886	10.555	3.449
ASHGA5P045888	8.498	-2.828
ASHGA5P045891	3.162	1.199
ASHGA5P045892	2.804	0.687
ASHGA5P045894	8.002	0.973
ASHGA5P045895	3.018	1.239
ASHGA5P045896	7.225	1.582
ASHGA5P045897	6.436	0.717
ASHGA5P045898	7.409	0.427
ASHGA5P045899	7.282	0.876
ASHGA5P045900	4.209	1.156
ASHGA5P045903	8.925	1.004
ASHGA5P045904	6.659	1.098
ASHGA5P045906	10.234	-3.056
ASHGA5P045908	8.099	0.505
ASHGA5P045910	9.959	0.517
ASHGA5P045911	3.04	1.189
ASHGA5P045913	12.264	-9.119
ASHGA5P045914	7.581	2.564
ASHGA5P045916	5.658	3.532
ASHGA5P045917	8.608	2.572
ASHGA5P045918	10.25	0.92
ASHGA5P045919	8.541	1.449
ASHGA5P045920	8.011	0.838
ASHGA5P045921	9.086	-3.578
ASHGA5P045922	8.748	0.65
ASHGA5P045923	7.184	1.671
ASHGA5P045924	7.195	-1.804
ASHGA5P045926	7.522	-3.853
ASHGA5P045930	8.561	0.524
ASHGA5P045935	6.399	-0.379
ASHGA5P045939	2.92	0.796
ASHGA5P045940	8.557	0.829
ASHGA5P045944	12.258	-0.955
ASHGA5P045948	3.46	1.226
ASHGA5P045950	2.658	0.495
ASHGA5P045951	9.461	1.932
ASHGA5P045953	7.491	0.505
ASHGA5P045954	7.534	0.374
ASHGA5P045956	6.652	1.867
ASHGA5P045957	2.905	0.975
ASHGA5P045960	6.036	0.844
ASHGA5P045962	4.64	-1.156
ASHGA5P045963	5.101	0.808
ASHGA5P045964	2.914	0.871
ASHGA5P045967	5.986	0.736
ASHGA5P045968	6.097	2.951
ASHGA5P045969	3.418	-1.728
ASHGA5P045972	4.689	0.858
ASHGA5P045976	3.682	-1.113
ASHGA5P045977	7.491	-0.606
ASHGA5P045978	6.488	1.264
ASHGA5P045979	6.262	0.647
ASHGA5P045980	3.878	1.786
ASHGA5P045981	10.53	5.493
ASHGA5P045982	6.295	1.072
ASHGA5P045983	3.627	1.407
ASHGA5P045986	8.364	-1.247
ASHGA5P045987	5.434	0.498
ASHGA5P045989	5.342	0.891
ASHGA5P045992	8.373	-1.949
ASHGA5P045997	6.611	0.484
ASHGA5P045998	7.255	1.212
ASHGA5P046002	10.465	1.467
ASHGA5P046004	8.758	1.759
ASHGA5P046006	8.277	1.539
ASHGA5P046007	5.603	1.213
ASHGA5P046008	6.341	2.008
ASHGA5P046009	4.444	0.872
ASHGA5P046010	13.703	-1.112
ASHGA5P046011	5.128	-1.012
ASHGA5P046012	8.317	0.961
ASHGA5P046013	5.59	1.901
ASHGA5P046014	6.038	0.952
ASHGA5P046017	6.852	0.942
ASHGA5P046020	8.759	0.377
ASHGA5P046022	3.903	-1.453
ASHGA5P046026	14.269	0.924
ASHGA5P046027	9.052	2.253
ASHGA5P046028	3.195	1.562
ASHGA5P046029	8.938	1.845
ASHGA5P046030	7.182	0.96
ASHGA5P046031	10.273	0.679
ASHGA5P046032	4.141	-1.867
ASHGA5P046036	3.454	-1.802
ASHGA5P046040	4.682	-1.515
ASHGA5P046042	6.085	0.825
ASHGA5P046044	11.089	1.222
ASHGA5P046051	6.779	0.976
ASHGA5P046052	9.414	0.952
ASHGA5P046055	5.973	1.427
ASHGA5P046057	2.837	0.81
ASHGA5P046058	3.291	-1.464
ASHGA5P046061	5.248	0.803
ASHGA5P046062	5.704	0.537
ASHGA5P046063	3.382	-1.601
ASHGA5P046065	6.657	1.03
ASHGA5P046067	3.184	-0.941
ASHGA5P046069	3.093	-1.013
ASHGA5P046070	6.463	0.661
ASHGA5P046071	17.238	0.628
ASHGA5P046072	16.583	0.602
ASHGA5P046074	17.97	-0.351
ASHGA5P046075	16.491	0.444
ASHGA5P046077	15.442	2.131
ASHGA5P046078	2.706	0.591
ASHGA5P046079	5.212	3.441
ASHGA5P046080	6.487	1.248
ASHGA5P046081	9.594	0.717
ASHGA5P046083	5.867	0.637
ASHGA5P046084	8.294	-0.362
ASHGA5P046087	6.552	0.513
ASHGA5P046088	6.689	0.608
ASHGA5P046089	5.727	1.193
ASHGA5P046090	2.955	-0.805
ASHGA5P046091	2.955	1.105
ASHGA5P046092	12.979	-1.511
ASHGA5P046093	9.173	0.364
ASHGA5P046094	9.334	1.19
ASHGA5P046095	8.938	-0.505
ASHGA5P046096	7.481	-1.911
ASHGA5P046097	10.479	-0.772
ASHGA5P046098	11.927	-1.132
ASHGA5P046099	7.905	-2.333
ASHGA5P046100	3.36	-1.418
ASHGA5P046101	9.542	0.508
ASHGA5P046102	7.84	1.108
ASHGA5P046109	6.142	1.145
ASHGA5P046111	4.323	-2.318
ASHGA5P046113	9.192	-2.129
ASHGA5P046115	13.504	0.457
ASHGA5P046118	3.385	-0.955
ASHGA5P046119	9.866	0.466
ASHGA5P046120	3.493	1.249
ASHGA5P046124	2.841	0.889
ASHGA5P046128	5.333	0.722
ASHGA5P046130	9.786	-1.385
ASHGA5P046134	4.159	-1.489
ASHGA5P046136	2.795	0.755
ASHGA5P046137	9.879	1.625
ASHGA5P046141	6.763	6.685
ASHGA5P046144	3.829	-1.754
ASHGA5P046145	2.839	0.885
ASHGA5P046146	5.549	0.897
ASHGA5P046147	10.296	1.058
ASHGA5P046148	2.926	1.046
ASHGA5P046150	5.001	0.801
ASHGA5P046151	4.016	-2.927
ASHGA5P046152	2.901	1.009
ASHGA5P046154	8.379	-1.531
ASHGA5P046155	6.668	4.018
ASHGA5P046156	3.946	1.119
ASHGA5P046157	7.401	1.412
ASHGA5P046158	8.769	0.973
ASHGA5P046159	10.133	-1.314
ASHGA5P046160	3.042	1.246
ASHGA5P046161	11.732	0.692
ASHGA5P046162	8.858	-1.112
ASHGA5P046164	4.048	-2.878
ASHGA5P046165	3.937	1.39
ASHGA5P046166	5.178	0.696
ASHGA5P046170	3.626	1.655
ASHGA5P046176	3.542	-0.941
ASHGA5P046180	11.35	-0.588
ASHGA5P046181	4.017	-2.918
ASHGA5P046184	7.408	-1.484
ASHGA5P046185	8.741	-1.52
ASHGA5P046189	4.725	0.977
ASHGA5P046192	4.094	0.783
ASHGA5P046195	5.083	-4.078
ASHGA5P046199	4.837	-2.881
ASHGA5P046201	6.436	1.744
ASHGA5P046203	7.825	-1.07
ASHGA5P046205	2.91	1.001
ASHGA5P046206	5.251	1.391
ASHGA5P046208	8.427	0.891
ASHGA5P046209	11.757	3.057
ASHGA5P046210	3.361	1.155
ASHGA5P046212	12.473	-2.919
ASHGA5P046213	10.746	0.987
ASHGA5P046214	3.158	1.213
ASHGA5P046216	6.312	-1.487
ASHGA5P046219	7.879	-1.331
ASHGA5P046220	8.49	0.459
ASHGA5P046221	7.427	-1.594
ASHGA5P046223	4.403	1.089
ASHGA5P046226	7.407	0.817
ASHGA5P046231	5.141	0.88
ASHGA5P046232	8.281	-1.029
ASHGA5P046233	8.607	-0.539
ASHGA5P046234	12.063	1.518
ASHGA5P046235	6.807	0.736
ASHGA5P046237	7.605	2.544
ASHGA5P046241	5.988	0.926
ASHGA5P046242	6.859	0.536
ASHGA5P046243	9.683	1.096
ASHGA5P046245	15.712	-0.594
ASHGA5P046249	7.277	0.587
ASHGA5P046250	3.196	-1.267
ASHGA5P046252	4.2	-2.483
ASHGA5P046253	3.024	1.242
ASHGA5P046255	7.864	1.761
ASHGA5P046256	10.107	-1.539
ASHGA5P046257	3.442	1.001
ASHGA5P046258	11.555	0.827
ASHGA5P046260	10.283	-0.867
ASHGA5P046261	7.027	1.368
ASHGA5P046263	7.927	-0.961
ASHGA5P046264	5.719	2.059
ASHGA5P046265	6.623	-0.631
ASHGA5P046267	10.743	1.469
ASHGA5P046271	9.355	0.891
ASHGA5P046272	6.526	1.772
ASHGA5P046273	5.989	-1.178
ASHGA5P046274	3.279	-1.007
ASHGA5P046276	4.635	0.534
ASHGA5P046283	4.014	-2.769
ASHGA5P046284	2.666	0.538
ASHGA5P046286	2.782	0.765
ASHGA5P046287	6.519	-2.934
ASHGA5P046290	3.598	1.683
ASHGA5P046292	7.466	0.367
ASHGA5P046295	6.98	-0.428
ASHGA5P046298	5.785	-1.465
ASHGA5P046300	9.683	-1.464
ASHGA5P046301	7.448	1.103
ASHGA5P046306	4.383	-0.904
ASHGA5P046307	7.072	-0.549
ASHGA5P046308	9.102	2.157
ASHGA5P046309	8.441	-2.096
ASHGA5P046311	4.654	-1.819
ASHGA5P046312	3.273	-1.42
ASHGA5P046313	10.482	1.418
ASHGA5P046318	6.315	-1.173
ASHGA5P046321	10.614	2.316
ASHGA5P046323	3.586	1.475
ASHGA5P046326	5.669	1.38
ASHGA5P046327	9.634	0.693
ASHGA5P046328	8.955	1.865
ASHGA5P046330	10.272	-1.046
ASHGA5P046335	4.908	0.867
ASHGA5P046336	4.496	1.428
ASHGA5P046337	4.431	-2.225
ASHGA5P046338	11.636	2.062
ASHGA5P046339	10.791	2.052
ASHGA5P046340	13.97	0.986
ASHGA5P046341	9.094	2.558
ASHGA5P046342	9.805	-1.039
ASHGA5P046343	10.826	-1.23
ASHGA5P046345	8.404	-1.488
ASHGA5P046346	3.834	-2.203
ASHGA5P046347	6.572	0.54
ASHGA5P046348	5.113	-2.359
ASHGA5P046353	4.809	1.047
ASHGA5P046355	8.335	2.066
ASHGA5P046357	2.838	0.883
ASHGA5P046358	7.191	1.611
ASHGA5P046359	7.033	3.061
ASHGA5P046362	4.412	0.992
