ID	log2(fold change)	-log10(Pvalue)
ASHGA5P050222	-2.983	7.064
ASHGA5P050224	0.461	2.382
ASHGA5P050225	1.191	2.839
ASHGA5P050226	-2.045	3.169
ASHGA5P050232	-1.331	1.583
ASHGA5P050234	2.167	3.889
ASHGA5P050235	1.836	5.378
ASHGA5P050238	0.905	3.893
ASHGA5P050239	-4.387	5.539
ASHGA5P050240	0.835	1.963
ASHGA5P050241	1.252	4.391
ASHGA5P050242	1.103	3.957
ASHGA5P050243	0.836	3.858
ASHGA5P050245	0.564	3.037
ASHGA5P050246	1.447	4.269
ASHGA5P050247	2.186	6.348
ASHGA5P050248	0.645	1.947
ASHGA5P050250	1.62	5.372
ASHGA5P050252	0.865	3.15
ASHGA5P050253	0.407	1.559
ASHGA5P050255	0.857	3.064
ASHGA5P050256	-0.71	2.102
ASHGA5P050258	-0.62	2.95
ASHGA5P050260	0.409	1.96
ASHGA5P050264	-2.933	5.225
ASHGA5P050265	0.636	2.709
ASHGA5P050266	-0.822	3.854
ASHGA5P050267	1.341	3.701
ASHGA5P050269	1.04	2.607
ASHGA5P050270	-0.745	2.893
ASHGA5P050273	1.038	3.516
ASHGA5P050275	2.014	5.249
ASHGA5P050278	-0.931	3.246
ASHGA5P050280	-2.251	5.105
ASHGA5P050281	1.27	1.944
ASHGA5P050283	1.081	2.891
ASHGA5P050286	0.816	2.601
ASHGA5P050287	-0.766	2.336
ASHGA5P050288	-3.174	2.692
ASHGA5P050290	1.652	5.645
ASHGA5P050292	2.742	5.357
ASHGA5P050293	-0.914	3.423
ASHGA5P050294	1.043	3.394
ASHGA5P050296	0.624	2.451
ASHGA5P050297	1.364	4.66
ASHGA5P050299	-0.854	2.794
ASHGA5P050300	-1.145	2.808
ASHGA5P050301	-4.332	6.09
ASHGA5P050302	-1.796	4.847
ASHGA5P050303	1.321	5.015
ASHGA5P050305	1.3	4.661
ASHGA5P050306	-1.755	5.733
ASHGA5P050307	-2.927	6.546
ASHGA5P050308	-3.73	3.025
ASHGA5P050309	-0.952	2.096
ASHGA5P050313	-3.492	6.971
ASHGA5P050314	-0.548	2.93
ASHGA5P050315	0.994	4.383
ASHGA5P050316	-0.499	1.941
ASHGA5P050317	0.703	1.63
ASHGA5P050318	-1.654	3.263
ASHGA5P050319	-1.379	4.037
ASHGA5P050320	0.988	2.915
ASHGA5P050321	2.135	1.826
ASHGA5P050322	-1.554	1.916
ASHGA5P050323	0.802	1.611
ASHGA5P050325	1.313	1.698
ASHGA5P050327	3.475	6.838
ASHGA5P050328	0.692	2.597
ASHGA5P050330	2.066	5.89
ASHGA5P050331	0.757	1.671
ASHGA5P050333	2.199	6.293
ASHGA5P050334	-0.993	1.545
ASHGA5P050335	-2.491	5.492
ASHGA5P050340	-1.547	4.529
ASHGA5P050343	0.414	1.799
ASHGA5P050345	1.184	3.256
ASHGA5P050346	-1.814	3.453
ASHGA5P050347	1.147	4.741
ASHGA5P050348	5.27	7.456
ASHGA5P050349	-0.674	2.241
ASHGA5P050350	0.583	2.163
ASHGA5P050352	-1.208	4.817
ASHGA5P050353	-1.397	1.63
ASHGA5P050357	1.585	4.304
ASHGA5P050358	-1.483	4.873
ASHGA5P050359	-1.736	5.26
ASHGA5P050360	-2.346	5.536
ASHGA5P050361	-1.3	4.983
ASHGA5P050362	1.019	1.828
ASHGA5P050363	1.269	4.603
ASHGA5P050365	1.205	3.42
ASHGA5P050366	0.841	1.654
ASHGA5P050367	0.725	1.987
ASHGA5P050368	-3.723	5.872
ASHGA5P050369	0.531	1.636
ASHGA5P050370	0.841	3
ASHGA5P050371	-1.087	3.765
ASHGA5P050373	0.782	2.67
ASHGA5P050374	-0.929	3.71
ASHGA5P050377	-5.378	7.402
ASHGA5P050379	-2.544	4.541
ASHGA5P050380	1.337	3.816
ASHGA5P050381	0.754	2.571
ASHGA5P050382	-1.481	4.776
ASHGA5P050384	1.112	1.622
ASHGA5P050386	-2.194	6
ASHGA5P050388	3.259	5.803
ASHGA5P050389	-0.68	2.303
ASHGA5P050390	0.577	2.128
ASHGA5P050392	1.563	4.381
ASHGA5P050394	0.66	3.448
ASHGA5P050395	1.327	2.087
ASHGA5P050396	0.639	2.556
ASHGA5P050397	-1.444	5.153
ASHGA5P050398	0.633	1.52
ASHGA5P050399	1.085	2.398
ASHGA5P050400	2.028	5.806
ASHGA5P050403	0.346	1.585
ASHGA5P050404	1.278	3.854
ASHGA5P050405	2.982	6.444
ASHGA5P050408	3.078	4.017
ASHGA5P050409	3.391	4.691
ASHGA5P050410	0.814	3.924
ASHGA5P050414	0.666	1.959
ASHGA5P050416	1.003	3.866
ASHGA5P050418	0.417	2.13
ASHGA5P050419	0.786	2.343
ASHGA5P050420	1.42	4.519
ASHGA5P050421	-1.494	3.451
ASHGA5P050423	1.722	4.768
ASHGA5P050424	-1.168	3.849
ASHGA5P050425	0.508	2.273
ASHGA5P050426	1.326	3.119
ASHGA5P050427	0.743	1.815
ASHGA5P050429	-1.69	5.553
ASHGA5P050434	-1.379	4.529
ASHGA5P050435	-1.234	4.739
ASHGA5P050436	1.809	1.691
ASHGA5P050437	0.548	2.039
ASHGA5P050438	1.106	2.122
ASHGA5P050439	3.535	7.061
ASHGA5P050440	2.108	5.83
ASHGA5P050442	-1.76	5.68
ASHGA5P050443	-1.032	4.273
ASHGA5P050444	3.653	4.952
ASHGA5P050447	-1.212	4.041
ASHGA5P050448	-1.128	2.492
ASHGA5P050449	1.867	5.839
ASHGA5P050450	2.947	3.701
ASHGA5P050452	-1.203	3.058
ASHGA5P050457	0.756	3.169
ASHGA5P050458	-2.896	2.851
ASHGA5P050459	0.557	2.646
ASHGA5P050460	-2.437	5.354
ASHGA5P050461	-4.677	5.468
ASHGA5P050462	-3.015	5.362
ASHGA5P050466	-1.373	3.267
ASHGA5P050467	1.382	2.825
ASHGA5P050468	-2.883	4.603
ASHGA5P050470	-1.331	3.123
ASHGA5P050471	-3.58	4.496
ASHGA5P050473	-0.936	4.018
ASHGA5P050475	-1.671	3.026
ASHGA5P050477	0.771	2.281
ASHGA5P050478	1.094	2.327
ASHGA5P050479	-1.501	5.303
ASHGA5P050480	0.758	2.636
ASHGA5P050481	-1.987	5.644
ASHGA5P050482	1.159	3.282
ASHGA5P050483	-1.98	4.076
ASHGA5P050484	-3.092	4.973
ASHGA5P050485	2.512	5.852
ASHGA5P050486	0.864	3.04
ASHGA5P050487	-4.53	6.392
ASHGA5P050488	-3.304	4.96
ASHGA5P050490	0.697	2.392
ASHGA5P050492	1.635	4.749
ASHGA5P050494	5.253	6.127
ASHGA5P050495	1.023	2.458
ASHGA5P050498	-0.351	2.08
ASHGA5P050499	0.967	3.988
ASHGA5P050500	-1.614	2.786
ASHGA5P050501	-1.054	2.365
ASHGA5P050502	-2.537	5.38
ASHGA5P050503	-0.773	1.598
ASHGA5P050504	1.142	4.308
ASHGA5P050506	0.893	3.012
ASHGA5P050507	-1.962	4.996
ASHGA5P050508	-0.911	2.001
ASHGA5P050509	-0.624	3.06
ASHGA5P050511	0.713	3.408
ASHGA5P050512	-1.057	2.397
ASHGA5P050514	-0.455	1.96
ASHGA5P050515	0.809	2.328
ASHGA5P050516	-1.561	3.259
ASHGA5P050519	-1.705	3.947
ASHGA5P050522	-2.089	4.839
ASHGA5P050523	1.522	3.467
ASHGA5P050524	0.732	3.118
ASHGA5P050525	-1.206	4.356
ASHGA5P050526	-0.937	3.193
ASHGA5P050529	0.657	1.553
ASHGA5P050532	1.043	4.426
ASHGA5P050533	1.338	4.525
ASHGA5P050534	0.665	2.861
ASHGA5P050540	1.199	3.862
ASHGA5P050541	2.796	6.889
ASHGA5P050544	1.057	2.382
ASHGA5P050547	1.522	4.677
ASHGA5P050548	1.672	1.601
ASHGA5P050550	0.796	2.248
ASHGA5P050551	0.379	1.602
ASHGA5P050552	0.902	3.484
ASHGA5P050556	1.051	3.214
ASHGA5P050561	1.168	2.404
ASHGA5P050564	-0.861	2.333
ASHGA5P050565	-3.205	2.095
ASHGA5P050566	0.876	1.559
ASHGA5P050567	0.793	2.549
ASHGA5P050568	5.128	6.906
ASHGA5P050569	-1.326	4.682
ASHGA5P050571	0.752	3.575
ASHGA5P050572	-1.898	5.844
ASHGA5P050573	-4.268	7.839
ASHGA5P050575	0.69	2.835
ASHGA5P050580	-1.559	3.625
ASHGA5P050581	-3.891	4.326
ASHGA5P050584	-1.843	5.695
ASHGA5P050586	1.142	4.306
ASHGA5P050587	-1.627	5.014
ASHGA5P050588	-3.587	5.595
ASHGA5P050591	2.169	5.795
ASHGA5P050594	0.481	1.612
ASHGA5P050598	1.201	3.525
ASHGA5P050599	3.947	7.015
ASHGA5P050602	-0.913	3.569
ASHGA5P050603	-0.875	1.946
ASHGA5P050604	0.831	2.859
ASHGA5P050608	2.143	3.799
ASHGA5P050610	0.553	2.889
ASHGA5P050611	1.245	2.19
ASHGA5P050612	2.36	3.449
ASHGA5P050613	0.849	2.168
ASHGA5P050615	1.915	5.039
ASHGA5P050616	-5.243	8.615
ASHGA5P050617	0.588	2.845
ASHGA5P050618	-3.511	4.346
ASHGA5P050619	-1.384	4.901
ASHGA5P050620	-1.579	4.357
ASHGA5P050621	-6.345	7.216
ASHGA5P050622	-3.782	7.128
ASHGA5P050623	-4.174	5.944
ASHGA5P050624	-0.966	2.593
ASHGA5P050625	-1.452	4.097
ASHGA5P050626	1.627	4.443
ASHGA5P050627	-5.002	7.994
ASHGA5P050629	-1.348	4.196
ASHGA5P050631	1.203	3.033
ASHGA5P050632	-1.349	4.769
ASHGA5P050634	0.427	2.17
ASHGA5P050635	2.667	3.856
ASHGA5P050636	0.461	1.52
ASHGA5P050637	1.757	4.067
ASHGA5P050638	-1.758	3.562
ASHGA5P050639	-2.818	3.713
ASHGA5P050642	-0.413	1.85
ASHGA5P050644	-0.723	3.686
ASHGA5P050645	-1.299	2.916
ASHGA5P050646	1.469	4.363
ASHGA5P050647	-0.629	1.978
ASHGA5P050650	6.038	6.994
ASHGA5P050652	-0.73	3.229
ASHGA5P050653	-4.013	6.007
ASHGA5P050654	0.862	3.798
ASHGA5P050657	-4.405	5.269
ASHGA5P050660	-1.69	3
ASHGA5P050661	1.533	4.661
ASHGA5P050663	-0.359	1.972
ASHGA5P050665	-3.227	6.378
ASHGA5P050666	-1.048	3.652
ASHGA5P050668	-1.254	3.968
ASHGA5P050670	-0.338	1.595
ASHGA5P050671	2.498	6.266
ASHGA5P050672	1.136	2.217
ASHGA5P050674	-1.364	4.016
ASHGA5P050676	1.508	2.716
ASHGA5P050678	1.064	1.82
ASHGA5P050680	0.775	2.949
ASHGA5P050681	-2.46	4.516
ASHGA5P050682	-1.675	5.683
ASHGA5P050686	0.539	1.955
ASHGA5P050688	-1.476	4.93
ASHGA5P050689	-0.495	1.976
ASHGA5P050690	-1.435	4.04
ASHGA5P050691	0.655	2.735
ASHGA5P050694	0.48	1.508
ASHGA5P050696	2.595	5.899
ASHGA5P050698	1.537	3.851
ASHGA5P050699	0.531	2.153
ASHGA5P050701	1.694	2.979
ASHGA5P050702	2.261	1.51
ASHGA5P050703	2.486	5.039
ASHGA5P050704	-7.048	7.089
ASHGA5P050706	0.796	2.431
ASHGA5P050707	3.428	4.831
ASHGA5P050708	1.123	3.872
ASHGA5P050709	-3.606	5.883
ASHGA5P050710	2.261	4.673
ASHGA5P050714	0.955	1.86
ASHGA5P050715	1.499	5.021
ASHGA5P050716	-2.305	5.685
ASHGA5P050718	1.519	4.885
ASHGA5P050719	-0.821	2.186
ASHGA5P050720	-3.186	4.76
ASHGA5P050721	-1.43	3.418
ASHGA5P050723	1.221	4.851
ASHGA5P050724	-0.327	1.834
ASHGA5P050726	-4.692	5.19
ASHGA5P050728	-2.002	2.901
ASHGA5P050729	-1.852	5.678
ASHGA5P050730	-3.456	7.464
ASHGA5P050732	1.159	2.3
ASHGA5P050734	2.333	2.044
ASHGA5P050736	0.965	4.126
ASHGA5P050738	0.372	2.032
ASHGA5P050739	-1.128	1.945
ASHGA5P050740	4.675	7.505
ASHGA5P050741	-2.547	6.747
ASHGA5P050742	-1.07	2.841
ASHGA5P050743	-3.018	4.462
ASHGA5P050745	-5.023	7.912
ASHGA5P050750	0.88	3.011
ASHGA5P050751	2.148	2.463
ASHGA5P050754	-1.65	5.045
ASHGA5P050755	1.177	4.25
ASHGA5P050757	-6.702	6.298
ASHGA5P050760	-2.727	6.114
ASHGA5P050761	-3.007	6.428
ASHGA5P050762	-0.727	3.319
ASHGA5P050763	-2.928	5.842
ASHGA5P050764	-2.07	4.404
ASHGA5P050765	-1.461	3.436
ASHGA5P050766	-1.596	2.669
ASHGA5P050769	0.936	2.421
ASHGA5P050771	-3.492	5.346
ASHGA5P050772	-2.47	3.69
ASHGA5P050775	-0.994	3.923
ASHGA5P050776	0.568	2.211
ASHGA5P050777	-1.625	2.577
ASHGA5P050779	0.789	3.304
ASHGA5P050780	0.472	1.774
ASHGA5P050781	0.785	2.892
ASHGA5P050782	-2.373	6.005
ASHGA5P050783	2.301	5.774
ASHGA5P050786	-3.019	5.012
ASHGA5P050787	-1.202	4.606
ASHGA5P050788	-0.67	2.995
ASHGA5P050789	0.797	2.564
ASHGA5P050790	-2.148	5.735
ASHGA5P050791	1.018	4.111
ASHGA5P050792	0.459	1.867
ASHGA5P050793	1.411	2.079
ASHGA5P050794	-3.418	6.947
ASHGA5P050795	-1.622	4.805
ASHGA5P050797	-0.576	2.525
ASHGA5P050800	1.219	4.887
ASHGA5P050801	-0.464	2.388
ASHGA5P050804	0.586	1.599
ASHGA5P050805	1.426	3.81
ASHGA5P050806	0.353	1.726
ASHGA5P050807	1.349	3.95
ASHGA5P050808	1.019	4.5
ASHGA5P050811	2.395	6.071
ASHGA5P050814	1.175	3.451
ASHGA5P050815	6.088	8.319
ASHGA5P050816	0.544	1.516
ASHGA5P050820	0.714	2.447
ASHGA5P050821	-1.307	2.567
ASHGA5P050822	1.092	4.152
ASHGA5P050823	3.116	5.614
ASHGA5P050829	1.53	2.557
ASHGA5P050830	0.882	1.71
ASHGA5P050831	-0.458	2.505
ASHGA5P050834	-3.38	7.21
ASHGA5P050835	0.766	3.217
ASHGA5P050838	2.112	4.333
ASHGA5P050840	0.903	2.256
ASHGA5P050842	1.386	4.558
ASHGA5P050843	0.817	2.397
ASHGA5P050844	-2.858	5.582
ASHGA5P050845	0.283	1.639
ASHGA5P050849	0.705	3.215
ASHGA5P050850	0.784	2.759
ASHGA5P050851	-4.096	4.228
ASHGA5P050852	1.503	3.68
ASHGA5P050853	1.201	4.012
ASHGA5P050854	1.413	3.482
ASHGA5P050855	0.641	2.221
ASHGA5P050856	3.52	6.221
ASHGA5P050860	0.922	3.474
ASHGA5P050861	-3.64	6.938
ASHGA5P050862	1.256	3.346
ASHGA5P050863	-2.06	3.585
ASHGA5P050865	-1.312	3.596
ASHGA5P050867	0.562	2.668
ASHGA5P050869	1.643	4.561
ASHGA5P050870	1.98	4.579
ASHGA5P050871	-0.457	2.383
ASHGA5P050872	-1.684	4.438
ASHGA5P050873	0.703	2.33
ASHGA5P050874	2.191	5.45
ASHGA5P050875	0.712	2.33
ASHGA5P050877	1.399	5.217
ASHGA5P050880	3.876	6.049
ASHGA5P050881	1.61	4.017
ASHGA5P050884	0.945	3.859
ASHGA5P050886	-1.341	3.441
ASHGA5P050887	2.417	6.417
ASHGA5P050888	-0.984	2.426
ASHGA5P050890	-2.112	2.539
ASHGA5P050891	0.741	2.787
ASHGA5P050893	-2.428	4.719
ASHGA5P050894	-2.876	6.544
ASHGA5P050895	3.532	5.926
ASHGA5P050897	-2.036	6.047
ASHGA5P050899	1.39	3.975
ASHGA5P050901	-1.258	4.686
ASHGA5P050902	0.915	4.154
ASHGA5P050903	1.02	2.509
ASHGA5P050904	1.041	3.719
ASHGA5P050906	-1.069	3.928
ASHGA5P050907	-4.977	6.197
ASHGA5P050908	1.386	3.455
ASHGA5P050909	-2.914	5.258
ASHGA5P050910	0.922	2.317
ASHGA5P050912	0.546	2.224
ASHGA5P050914	1.594	2.885
ASHGA5P050919	-4.165	6.344
ASHGA5P050920	-1.249	3.724
ASHGA5P050921	-1.386	5.146
ASHGA5P050922	-0.924	3.637
ASHGA5P050923	-2.706	2.23
ASHGA5P050924	-1.287	3.824
ASHGA5P050927	1.53	3.582
ASHGA5P050930	-0.558	2.77
ASHGA5P050932	-0.806	1.551
ASHGA5P050934	2.351	5.273
ASHGA5P050935	0.534	2.965
ASHGA5P050936	0.706	2.969
ASHGA5P050937	0.566	2.404
ASHGA5P050938	4.681	7.349
ASHGA5P050939	0.536	2.29
ASHGA5P050940	0.85	3.834
ASHGA5P050941	-2.882	1.798
ASHGA5P050942	-2.541	4.847
ASHGA5P050944	2.947	5.884
ASHGA5P050945	1.887	6.033
ASHGA5P050946	-2.655	6.583
ASHGA5P050949	1.009	2.499
ASHGA5P050951	-3.721	5.885
ASHGA5P050952	0.913	4.166
ASHGA5P050953	0.883	1.859
ASHGA5P050954	1.808	4.43
ASHGA5P050955	2.594	6.542
ASHGA5P050956	3.599	6.216
ASHGA5P050957	0.663	3.169
ASHGA5P050958	-0.543	2.334
ASHGA5P050959	-0.66	2.857
ASHGA5P050960	-1.104	3.801
ASHGA5P050961	0.69	2.62
ASHGA5P050963	2.237	6.252
ASHGA5P050964	0.822	2.469
ASHGA5P050965	-1.126	2.367
ASHGA5P050966	-0.78	1.741
ASHGA5P050968	-1.889	5.625
ASHGA5P050969	0.619	2.972
ASHGA5P050970	0.669	3.276
ASHGA5P050972	0.666	3.021
ASHGA5P050973	-0.671	1.749
ASHGA5P050974	1.136	3.903
ASHGA5P050975	-1.344	3.769
ASHGA5P050977	1.429	4.43
ASHGA5P050978	-2.614	5.43
ASHGA5P050979	1.458	5.124
ASHGA5P050980	-0.476	1.787
ASHGA5P050982	0.952	3.128
ASHGA5P050983	0.533	2.915
ASHGA5P050984	-1.065	2.442
ASHGA5P050987	-0.818	2.112
ASHGA5P050988	1.55	3.003
ASHGA5P050989	-1.539	1.592
ASHGA5P050990	1.019	4.006
ASHGA5P050991	0.567	1.996
ASHGA5P050994	1.699	3.487
ASHGA5P050997	1.818	4.285
ASHGA5P050998	1.451	4.647
ASHGA5P050999	1.394	3.97
ASHGA5P051000	-2.045	3.915
ASHGA5P051001	2.898	6.478
ASHGA5P051002	1.59	3.434
ASHGA5P051004	-0.96	4.157
ASHGA5P051006	0.895	3.76
ASHGA5P051007	1.543	3.31
ASHGA5P051008	1.27	4.177
ASHGA5P051009	1.111	2.204
ASHGA5P051010	-3.196	7.1
ASHGA5P051011	0.618	2.381
ASHGA5P051013	0.719	2.96
ASHGA5P051014	6.014	1.756
ASHGA5P051015	2.885	4.612
ASHGA5P051016	-2.168	4.525
ASHGA5P051021	1.584	5.452
ASHGA5P051022	0.387	2.188
ASHGA5P051031	-0.687	1.571
ASHGA5P051032	0.433	2.44
ASHGA5P051033	2.161	4.909
ASHGA5P051035	0.961	2.964
ASHGA5P051036	0.436	1.592
ASHGA5P051037	-3.291	5.549
ASHGA5P051038	1.577	5.342
ASHGA5P051039	-1.059	2.598
ASHGA5P051042	-3.18	6.857
ASHGA5P051043	1.168	1.808
ASHGA5P051044	1.562	5.559
ASHGA5P051045	-1.515	4.362
ASHGA5P051047	-3.593	7.003
ASHGA5P051049	0.739	2.391
ASHGA5P051051	1.646	4.216
ASHGA5P051052	2.266	6.1
ASHGA5P051055	1.408	2.983
ASHGA5P051057	-0.552	3.074
ASHGA5P051060	1.266	2.939
ASHGA5P051062	0.608	1.599
ASHGA5P051064	-1.634	5.044
ASHGA5P051065	0.941	2.049
ASHGA5P051066	-1.189	4.278
ASHGA5P051070	2.371	6.138
ASHGA5P051071	1.237	3.295
ASHGA5P051072	1.194	4.005
ASHGA5P051073	0.867	3.169
ASHGA5P051075	1.634	4.829
ASHGA5P051076	1.373	2.056
ASHGA5P051077	-5.774	7.286
ASHGA5P051078	-2.427	6.479
ASHGA5P051079	4.557	6.016
ASHGA5P051080	1.59	3.721
ASHGA5P051081	4.196	7.871
ASHGA5P051082	1.556	4.244
ASHGA5P051083	1.311	2.18
ASHGA5P051087	0.817	1.559
ASHGA5P051088	1.151	2.19
ASHGA5P051089	-1.017	3.371
ASHGA5P051090	2.784	6.376
ASHGA5P051092	0.707	3.164
ASHGA5P051093	-1.94	5.422
ASHGA5P051094	-0.836	3.454
ASHGA5P051095	1.821	4.058
ASHGA5P051096	0.875	3.222
ASHGA5P051098	1.511	3.673
ASHGA5P051100	0.82	3.925
ASHGA5P051101	-3.399	6.171
ASHGA5P051102	1.327	2.339
ASHGA5P051103	-0.841	2.984
ASHGA5P051104	-0.513	2.555
ASHGA5P051105	-0.454	2.397
ASHGA5P051106	-1.834	4.205
ASHGA5P051107	-5.33	3.966
ASHGA5P051108	-3.688	7.036
ASHGA5P051109	0.919	3.62
ASHGA5P051111	-0.293	1.569
ASHGA5P051114	0.501	2.617
ASHGA5P051115	2.063	6.206
ASHGA5P051116	-1.1	3.897
ASHGA5P051117	0.665	3.26
ASHGA5P051118	-2.786	4.707
ASHGA5P051119	-2.2	5.954
ASHGA5P051120	0.672	2.852
ASHGA5P051122	2.022	5.74
ASHGA5P051123	1.183	3.771
ASHGA5P051124	4.172	6.431
ASHGA5P051125	-1.125	4.737
ASHGA5P051126	0.778	2.461
ASHGA5P051129	-1.398	4.114
ASHGA5P051130	0.685	3.466
ASHGA5P051131	2.105	5.144
ASHGA5P051133	-3.541	4.246
ASHGA5P051134	-1.888	5.64
ASHGA5P051138	3.031	1.94
ASHGA5P051139	-1.15	3.666
ASHGA5P051141	2.079	6.123
ASHGA5P051142	5.67	6.679
ASHGA5P051147	0.626	2.112
ASHGA5P051149	-0.531	2.103
ASHGA5P051151	-0.335	1.905
ASHGA5P051153	1.299	3.776
ASHGA5P051154	1.56	5.11
ASHGA5P051155	1.195	3.243
ASHGA5P051156	0.799	3.533
ASHGA5P051157	-0.705	2.445
ASHGA5P051158	1.33	4.698
ASHGA5P051159	-1.835	3.819
ASHGA5P051162	0.954	2.409
ASHGA5P051163	-3.043	5.203
ASHGA5P051164	0.391	1.551
ASHGA5P051165	-2.527	5.14
ASHGA5P051166	1.838	5.684
ASHGA5P051168	-1.318	3.872
ASHGA5P051169	-3.173	3.816
ASHGA5P051170	-1.708	2.128
ASHGA5P051171	0.506	2.354
ASHGA5P051173	-3.873	6.57
ASHGA5P051174	-0.908	2.329
ASHGA5P051176	1.809	4.129
ASHGA5P051177	1.06	1.769
ASHGA5P051178	1.727	5.274
ASHGA5P051180	0.782	3.105
ASHGA5P051181	0.546	2.321
ASHGA5P051185	0.962	2.784
ASHGA5P051186	-0.602	1.683
ASHGA5P051189	1.832	5.21
ASHGA5P051191	0.56	2.019
ASHGA5P051192	-0.672	1.979
ASHGA5P051193	-0.345	1.944
ASHGA5P051196	1.462	4.891
ASHGA5P051197	0.816	3.892
ASHGA5P051199	-0.511	2.725
ASHGA5P051200	-1.077	4.365
ASHGA5P051201	-1.3	1.923
ASHGA5P051203	-1.592	4.701
ASHGA5P051204	-1.045	3.275
ASHGA5P051207	0.569	3.149
ASHGA5P051208	0.954	3.143
ASHGA5P051209	-0.313	1.726
ASHGA5P051213	1.013	3.615
ASHGA5P051214	-0.895	2.045
ASHGA5P051215	0.74	3.004
ASHGA5P051217	-2.401	6.376
ASHGA5P051218	-1.923	5.545
ASHGA5P051219	-0.55	1.825
ASHGA5P051221	1.459	2.707
ASHGA5P051222	-3.809	5.049
ASHGA5P051223	1.014	2.628
ASHGA5P051224	-1.654	1.566
ASHGA5P051225	0.653	2.146
ASHGA5P051226	1.363	2.059
ASHGA5P051228	0.714	3.198
ASHGA5P051230	-0.965	3.837
ASHGA5P051232	6.614	7.972
ASHGA5P051233	-1.265	2.526
ASHGA5P051239	-1.273	4.279
ASHGA5P051240	0.975	4.036
ASHGA5P051241	0.746	2.595
ASHGA5P051242	0.79	2.71
ASHGA5P051243	1.19	2.664
ASHGA5P051244	1.218	3.755
ASHGA5P051245	-1.455	4.973
ASHGA5P051246	-0.35	1.588
ASHGA5P051247	1.857	5.215
ASHGA5P051252	0.638	2.475
ASHGA5P051253	0.718	2.744
ASHGA5P051254	-1.983	5.872
ASHGA5P051255	-2.984	3.205
ASHGA5P051258	-1.056	3.699
ASHGA5P051259	1.628	4.432
ASHGA5P051260	1.049	2.639
ASHGA5P051261	-1.091	1.994
ASHGA5P051262	-2.875	2.05
ASHGA5P051264	0.669	3.293
ASHGA5P051266	-0.743	2.089
ASHGA5P051267	-0.825	2.961
ASHGA5P051270	-1.905	5.4
ASHGA5P051273	0.851	2.916
ASHGA5P051274	0.451	1.603
ASHGA5P051275	0.733	2.38
ASHGA5P051276	-4.072	7.387
ASHGA5P051277	-0.78	1.719
ASHGA5P051278	1.176	4.613
ASHGA5P051279	0.485	2.167
ASHGA5P051280	0.786	3.392
ASHGA5P051282	-1.316	4.907
ASHGA5P051283	2.279	4.064
ASHGA5P051287	0.441	1.533
ASHGA5P051288	-1.124	4.014
ASHGA5P051289	1.543	4.915
ASHGA5P051290	1.325	3.349
ASHGA5P051291	1.526	4.148
ASHGA5P051295	-1.114	2.064
ASHGA5P051296	1.384	4.326
ASHGA5P051298	2.272	3.71
ASHGA5P051300	0.777	3.533
ASHGA5P051301	1.462	4.731
ASHGA5P051303	0.903	3.924
ASHGA5P051305	-0.393	1.611
ASHGA5P051308	0.596	1.696
ASHGA5P051309	1.668	5.065
ASHGA5P051311	-2.351	4.279
ASHGA5P051312	1.056	4.632
ASHGA5P051316	0.82	3.778
ASHGA5P051317	-1.049	3.723
ASHGA5P051318	-0.95	3.732
ASHGA5P051320	1.669	4.918
ASHGA5P051322	-1.158	3.058
ASHGA5P051324	-0.88	3.467
ASHGA5P051325	0.37	1.788
ASHGA5P051326	1.665	4.386
ASHGA5P051327	1.088	4.278
ASHGA5P051328	-0.601	1.9
ASHGA5P051329	1.247	2.397
ASHGA5P051331	-0.318	1.679
ASHGA5P051333	1.017	3.135
ASHGA5P051334	1.193	3.967
ASHGA5P051335	-0.316	1.781
ASHGA5P051338	-2.871	4.844
ASHGA5P051339	-0.715	2
ASHGA5P051340	0.379	1.639
ASHGA5P051341	2.675	4.887
ASHGA5P051342	1.405	4.062
ASHGA5P051344	-0.441	2.188
ASHGA5P051347	-0.836	3.339
ASHGA5P051348	-2.521	2.026
ASHGA5P051352	1.296	3.68
ASHGA5P051354	1.335	3.161
ASHGA5P051355	0.488	2.076
ASHGA5P051359	-1.672	5.413
ASHGA5P051361	0.42	1.918
ASHGA5P051362	0.575	1.524
ASHGA5P051364	-0.91	2.154
ASHGA5P051365	-3.228	4.833
ASHGA5P051368	-0.506	1.653
ASHGA5P051369	1.19	4.727
ASHGA5P051374	0.984	4.076
ASHGA5P051376	-1.506	1.864
ASHGA5P051377	-2.019	5.994
ASHGA5P051378	0.816	2.138
ASHGA5P051383	1.501	4.227
ASHGA5P051384	-0.977	1.78
ASHGA5P051385	0.49	2.269
ASHGA5P051387	1.296	3.184
ASHGA5P051388	-1.209	1.688
ASHGA5P051389	-2.226	3.542
ASHGA5P051390	0.584	1.628
ASHGA5P051391	0.331	1.812
ASHGA5P051393	1.095	3.939
ASHGA5P051394	-0.843	3.826
ASHGA5P051395	0.933	4.06
ASHGA5P051397	1.067	3.075
ASHGA5P051398	-2.436	5.275
ASHGA5P051399	0.943	3.289
ASHGA5P051400	1.165	4.688
ASHGA5P051401	0.894	2.305
ASHGA5P051402	-0.515	2.319
ASHGA5P051403	-1.039	1.878
ASHGA5P051404	-1.235	3.91
ASHGA5P051406	1.415	3.982
ASHGA5P051407	0.603	2.203
ASHGA5P051411	-0.997	2.777
ASHGA5P051412	-1.287	4.589
