ID	log2(fold change)	-log10(Pvalue)
ASHGA5P012545	-1.192	3.045
ASHGA5P012546	-0.781	1.948
ASHGA5P012548	-2.176	5.382
ASHGA5P012550	-0.99	3.876
ASHGA5P012551	-3.542	6.48
ASHGA5P012552	0.684	1.907
ASHGA5P012553	1.28	3.717
ASHGA5P012555	-2.541	5.149
ASHGA5P012556	0.811	3.259
ASHGA5P012557	-1.972	4.123
ASHGA5P012558	1.39	4.635
ASHGA5P012559	-1.976	2.314
ASHGA5P012561	1.374	4.009
ASHGA5P012562	0.524	2.387
ASHGA5P012563	-2.598	5.404
ASHGA5P012564	1.056	2.831
ASHGA5P012565	-0.863	2.001
ASHGA5P012566	-2.137	3.16
ASHGA5P012567	5.398	8.054
ASHGA5P012568	-2.993	6.91
ASHGA5P012569	-1.011	3.218
ASHGA5P012571	3.659	6.717
ASHGA5P012572	-0.879	3.551
ASHGA5P012575	0.906	3.569
ASHGA5P012577	-2.456	4.633
ASHGA5P012581	-1.848	4.45
ASHGA5P012583	-0.496	2.134
ASHGA5P012584	-0.675	3.197
ASHGA5P012586	1.103	3.683
ASHGA5P012588	-1.914	5.255
ASHGA5P012589	-2.098	5.705
ASHGA5P012590	-1.49	4.426
ASHGA5P012591	4.268	6.171
ASHGA5P012595	0.437	1.819
ASHGA5P012596	0.949	3.667
ASHGA5P012597	-1.562	1.9
ASHGA5P012598	-4.064	2.921
ASHGA5P012599	-0.733	1.842
ASHGA5P012600	0.432	1.939
ASHGA5P012601	-3.01	6.27
ASHGA5P012603	-2.81	6.652
ASHGA5P012604	-2.415	6.16
ASHGA5P012605	-2.336	4.424
ASHGA5P012606	1.372	4.746
ASHGA5P012607	-1.064	2.567
ASHGA5P012608	-0.639	1.61
ASHGA5P012609	-1.838	1.806
ASHGA5P012610	-2.708	4.739
ASHGA5P012611	1.004	3.065
ASHGA5P012613	-1.301	2.121
ASHGA5P012614	-3.318	6.687
ASHGA5P012615	-1.843	3.43
ASHGA5P012616	-2.41	4.046
ASHGA5P012618	-0.969	3.596
ASHGA5P012619	-1.7	1.725
ASHGA5P012620	-2.576	4.221
ASHGA5P012622	0.57	1.614
ASHGA5P012623	-0.621	2.22
ASHGA5P012624	-1.714	1.777
ASHGA5P012626	1.408	4.715
ASHGA5P012627	0.572	2.666
ASHGA5P012629	0.868	3.471
ASHGA5P012630	0.592	1.719
ASHGA5P012631	-1.376	3.854
ASHGA5P012632	-0.934	3.526
ASHGA5P012633	-2.887	5.206
ASHGA5P012634	-4.684	6.017
ASHGA5P012635	-0.73	3.346
ASHGA5P012637	2.137	5.437
ASHGA5P012638	-1.059	3.855
ASHGA5P012639	-1.798	5.353
ASHGA5P012640	-1.901	4.848
ASHGA5P012641	-1.419	3.766
ASHGA5P012642	1.278	1.734
ASHGA5P012644	3.268	6.354
ASHGA5P012645	1.143	2.113
ASHGA5P012646	-2.879	5.901
ASHGA5P012647	-1.266	4.05
ASHGA5P012648	0.724	3.176
ASHGA5P012649	1.417	4.455
ASHGA5P012652	-3.319	2.942
ASHGA5P012653	0.888	3.609
ASHGA5P012654	-2.258	5.954
ASHGA5P012655	-1.114	3.098
ASHGA5P012656	-1.302	4.535
ASHGA5P012657	-1.111	4.137
ASHGA5P012659	-1.363	4.874
ASHGA5P012660	-1.454	4.984
ASHGA5P012661	1.557	4.842
ASHGA5P012666	0.85	3.233
ASHGA5P012667	-2.549	6.084
ASHGA5P012671	-1.78	5.62
ASHGA5P012672	0.608	2.684
ASHGA5P012673	1.48	4.37
ASHGA5P012674	0.747	2.682
ASHGA5P012677	-3.752	6.754
ASHGA5P012679	1.475	3.141
ASHGA5P012680	0.602	2.536
ASHGA5P012682	-4.165	6.684
ASHGA5P012684	-0.825	2.461
ASHGA5P012685	1.67	1.917
ASHGA5P012686	0.753	1.547
ASHGA5P012687	-1.858	2.152
ASHGA5P012690	-0.384	1.58
ASHGA5P012693	-0.701	3.419
ASHGA5P012696	-2.112	4.421
ASHGA5P012697	-1.584	3.236
ASHGA5P012699	-0.956	3.589
ASHGA5P012703	0.766	1.798
ASHGA5P012707	-3.062	2.569
ASHGA5P012709	-0.906	2.539
ASHGA5P012710	0.818	3.538
ASHGA5P012711	1.282	4.374
ASHGA5P012712	-1.12	2.849
ASHGA5P012713	-3.572	6.709
ASHGA5P012715	-5.595	4.091
ASHGA5P012716	-2.463	5.28
ASHGA5P012719	-1.695	5.494
ASHGA5P012720	1.524	5.272
ASHGA5P012721	-1.169	4.329
ASHGA5P012722	-1.416	3.551
ASHGA5P012723	-0.744	3.274
ASHGA5P012724	-2.21	5.818
ASHGA5P012725	-1.154	3.656
ASHGA5P012726	-0.909	2.345
ASHGA5P012727	1.686	4.899
ASHGA5P012728	-3.002	5.24
ASHGA5P012729	-0.992	2.373
ASHGA5P012730	-1.516	4.447
ASHGA5P012731	-1.362	3.071
ASHGA5P012734	1.912	5.467
ASHGA5P012735	-4.271	7.047
ASHGA5P012736	-1.474	4.502
ASHGA5P012737	-3.193	4.251
ASHGA5P012739	0.398	1.844
ASHGA5P012742	1.404	2.709
ASHGA5P012744	-0.499	2.3
ASHGA5P012745	0.823	2.374
ASHGA5P012746	1.477	4.345
ASHGA5P012748	-0.554	1.989
ASHGA5P012749	-0.915	3.385
ASHGA5P012750	-0.721	3.489
ASHGA5P012751	1.348	3.661
ASHGA5P012752	-3.425	5.63
ASHGA5P012755	0.517	2.41
ASHGA5P012756	-5.044	6.272
ASHGA5P012757	1.378	3.022
ASHGA5P012758	-0.855	2.035
ASHGA5P012759	-3.082	5.256
ASHGA5P012761	-0.457	2.226
ASHGA5P012762	-2.661	5.077
ASHGA5P012763	0.808	2.788
ASHGA5P012764	-2.512	5.044
ASHGA5P012765	1.049	3.428
ASHGA5P012766	0.826	3.242
ASHGA5P012768	1.188	4.576
ASHGA5P012769	0.766	3.49
ASHGA5P012772	-0.544	1.644
ASHGA5P012773	0.808	2.776
ASHGA5P012774	-1.547	3.139
ASHGA5P012775	-2.142	4.768
ASHGA5P012776	-0.855	2.685
ASHGA5P012777	-3.942	4.916
ASHGA5P012778	-3.513	4.081
ASHGA5P012781	-5.984	7.452
ASHGA5P012782	-1.381	4.267
ASHGA5P012785	-0.747	2.602
ASHGA5P012788	-1.42	2.807
ASHGA5P012790	0.776	2.947
ASHGA5P012793	-1.908	5.327
ASHGA5P012794	-2.824	6.346
ASHGA5P012795	-4.639	3.467
ASHGA5P012799	1.346	3.765
ASHGA5P012800	-0.677	2.06
ASHGA5P012801	-0.61	2.648
ASHGA5P012802	0.396	1.863
ASHGA5P012803	-0.803	2.588
ASHGA5P012804	0.539	2.017
ASHGA5P012805	-1.593	4.486
ASHGA5P012806	0.349	1.656
ASHGA5P012812	-0.7	1.98
ASHGA5P012813	-0.804	3.52
ASHGA5P012814	-1.407	4.5
ASHGA5P012815	-1.948	4.741
ASHGA5P012817	-2.889	4.075
ASHGA5P012819	-2.004	2.212
ASHGA5P012820	-4.484	5.456
ASHGA5P012821	-4.417	6.34
ASHGA5P012822	0.761	2.58
ASHGA5P012823	0.677	2.483
ASHGA5P012825	0.515	2.415
ASHGA5P012828	1.335	1.951
ASHGA5P012829	-0.933	3.527
ASHGA5P012830	-0.499	2.495
ASHGA5P012831	-3.518	4.263
ASHGA5P012832	-3.099	6.092
ASHGA5P012834	1.25	4.705
ASHGA5P012837	-0.735	3.011
ASHGA5P012839	-0.942	3.708
ASHGA5P012841	0.772	1.734
ASHGA5P012843	1.076	4.304
ASHGA5P012844	-0.991	3.644
ASHGA5P012845	1.809	4.011
ASHGA5P012846	-1.901	4.377
ASHGA5P012850	1.077	3.503
ASHGA5P012852	-1.761	5.013
ASHGA5P012853	-2.592	6.397
ASHGA5P012857	-1.044	4.186
ASHGA5P012859	0.553	1.671
ASHGA5P012860	1.754	4.81
ASHGA5P012861	1.089	3.69
ASHGA5P012862	1.567	4.692
ASHGA5P012863	0.573	1.715
ASHGA5P012864	0.834	2.588
ASHGA5P012865	2.054	3.787
ASHGA5P012866	-5.44	3.967
ASHGA5P012870	-2.529	4.408
ASHGA5P012871	-0.619	2.735
ASHGA5P012872	0.753	2.587
ASHGA5P012873	-1.916	4.613
ASHGA5P012874	-4.48	5.456
ASHGA5P012875	-3.287	3.516
ASHGA5P012876	-2.661	5.76
ASHGA5P012877	-1.485	2.038
ASHGA5P012878	-1.348	3.917
ASHGA5P012879	-0.93	2.687
ASHGA5P012880	-2.462	6.512
ASHGA5P012881	-3.371	7.06
ASHGA5P012882	-4.413	6.446
ASHGA5P012883	-0.9	3.279
ASHGA5P012884	0.58	1.906
ASHGA5P012885	-0.82	2.713
ASHGA5P012887	-2.954	4.189
ASHGA5P012889	-2.675	5.85
ASHGA5P012890	-0.927	3.618
ASHGA5P012891	-0.685	1.803
ASHGA5P012893	2.158	5.359
ASHGA5P012894	-2.495	4.709
ASHGA5P012895	0.961	3.965
ASHGA5P012896	0.823	3.448
ASHGA5P012897	1.491	3.998
ASHGA5P012899	-1.307	3.368
ASHGA5P012901	-2.981	4.952
ASHGA5P012902	-1.923	5.29
ASHGA5P012903	1.971	4.621
ASHGA5P012905	0.971	4.077
ASHGA5P012906	-0.834	3.683
ASHGA5P012907	-3.001	5.207
ASHGA5P012908	1.021	3.851
ASHGA5P012910	0.692	2.95
ASHGA5P012914	1.011	3.965
ASHGA5P012915	0.513	1.954
ASHGA5P012916	1.042	2.215
ASHGA5P012918	-2.378	4.841
ASHGA5P012920	0.472	2.416
ASHGA5P012921	-0.801	2.045
ASHGA5P012922	2.837	5.119
ASHGA5P012923	0.817	3.414
ASHGA5P012924	-1.019	3.233
ASHGA5P012927	-1.485	4.936
ASHGA5P012931	-2.385	5.405
ASHGA5P012933	1.662	4.863
ASHGA5P012936	-2.087	3.224
ASHGA5P012937	1.164	1.713
ASHGA5P012938	2.071	3.527
ASHGA5P012939	-0.35	1.889
ASHGA5P012941	-3.902	4.723
ASHGA5P012942	-2.014	4.227
ASHGA5P012943	-2.932	5.663
ASHGA5P012944	1.064	3.954
ASHGA5P012945	-0.955	1.601
ASHGA5P012950	-2.718	3.749
ASHGA5P012951	-2.937	6.139
ASHGA5P012952	-0.692	2.732
ASHGA5P012953	-0.829	3.506
ASHGA5P012954	-3.946	2.947
ASHGA5P012956	-2.055	4.66
ASHGA5P012957	-3.919	6.555
ASHGA5P012959	-1.806	3.165
ASHGA5P012960	-0.836	3.61
ASHGA5P012961	-1.536	1.776
ASHGA5P012962	-2.514	4.133
ASHGA5P012963	-1.956	3.081
ASHGA5P012964	1.431	3.302
ASHGA5P012967	-1.12	4.073
ASHGA5P012968	-0.364	1.608
ASHGA5P012969	-3.118	4.822
ASHGA5P012970	1.45	1.689
ASHGA5P012971	0.858	3.679
ASHGA5P012972	-3.238	6.232
ASHGA5P012973	0.735	2.393
ASHGA5P012975	-4.185	6.485
ASHGA5P012976	-1.814	3.321
ASHGA5P012977	1.54	3.065
ASHGA5P012978	1.174	2.442
ASHGA5P012979	-1.338	3.672
ASHGA5P012980	-2.394	2.202
ASHGA5P012981	-2.842	2.793
ASHGA5P012982	0.854	2.08
ASHGA5P012983	0.769	2.213
ASHGA5P012984	0.951	2.24
ASHGA5P012987	0.865	2.361
ASHGA5P012990	-5.972	6.705
ASHGA5P012994	-0.792	3.499
ASHGA5P012996	-4.469	5.429
ASHGA5P012999	1.824	2.379
ASHGA5P013000	0.645	1.872
ASHGA5P013002	-1.621	5.288
ASHGA5P013004	0.466	1.606
ASHGA5P013005	-3.06	4.135
ASHGA5P013006	0.373	1.672
ASHGA5P013008	-2.492	5.887
ASHGA5P013009	-2.54	5.195
ASHGA5P013010	-4.278	7.773
ASHGA5P013011	-2.87	2.625
ASHGA5P013012	-1.582	3.884
ASHGA5P013014	-3.858	3.686
ASHGA5P013017	0.564	1.681
ASHGA5P013018	0.922	3.402
ASHGA5P013019	-3.67	7.196
ASHGA5P013020	-5.032	5.645
ASHGA5P013024	-0.739	1.911
ASHGA5P013025	0.496	2.082
ASHGA5P013026	-1.365	2.708
ASHGA5P013027	-2.929	5.768
ASHGA5P013029	1.551	4.349
ASHGA5P013030	0.675	2.9
ASHGA5P013032	1.583	4.045
ASHGA5P013033	-2.037	4.894
ASHGA5P013035	-6.245	4.772
ASHGA5P013037	-0.671	2.677
ASHGA5P013038	3.238	6.827
ASHGA5P013040	0.924	2.089
ASHGA5P013041	-1.723	4.684
ASHGA5P013042	-1.11	3.747
ASHGA5P013044	1.198	2.659
ASHGA5P013045	-0.489	2.03
ASHGA5P013048	-0.593	1.625
ASHGA5P013049	-1.159	2.242
ASHGA5P013050	1.065	1.941
ASHGA5P013052	-0.885	3.377
ASHGA5P013053	-1.386	2.067
ASHGA5P013054	1.019	1.547
ASHGA5P013055	1.113	1.706
ASHGA5P013056	1.284	2.012
ASHGA5P013057	1.33	2.015
ASHGA5P013058	-0.768	2.326
ASHGA5P013061	-2.785	6.308
ASHGA5P013064	-2.324	4.641
ASHGA5P013065	1.188	4.271
ASHGA5P013067	-1.834	4.411
ASHGA5P013069	-1.417	1.777
ASHGA5P013070	-1.188	3.774
ASHGA5P013073	-0.769	2.207
ASHGA5P013074	3.067	4.792
ASHGA5P013076	2.553	5.536
ASHGA5P013077	-2.119	4.463
ASHGA5P013078	0.932	3.249
ASHGA5P013079	2.026	3.813
ASHGA5P013080	5.476	8.086
ASHGA5P013081	0.757	2.635
ASHGA5P013082	1.333	1.965
ASHGA5P013083	-0.842	3.798
ASHGA5P013085	-0.538	2.266
ASHGA5P013087	1.898	4.693
ASHGA5P013088	-1.386	4.509
ASHGA5P013089	1.102	3.962
ASHGA5P013092	-3.018	4.644
ASHGA5P013093	0.435	1.573
ASHGA5P013095	0.878	3.054
ASHGA5P013096	1.876	5.7
ASHGA5P013097	1.123	3.714
ASHGA5P013098	1.185	3.907
ASHGA5P013099	-0.741	2.055
ASHGA5P013101	0.668	2.479
ASHGA5P013102	1.2	1.997
ASHGA5P013105	1.599	3.909
ASHGA5P013106	1.209	4.481
ASHGA5P013107	-1.179	3.811
ASHGA5P013108	1.09	2.639
ASHGA5P013109	-0.612	2.727
ASHGA5P013111	-1.365	2.917
ASHGA5P013113	-0.397	2.029
ASHGA5P013114	-0.917	1.789
ASHGA5P013116	1.648	2.97
ASHGA5P013118	-0.619	2.875
ASHGA5P013120	2.166	5.353
ASHGA5P013124	-2.922	2.982
ASHGA5P013125	1.773	4.878
ASHGA5P013126	-4.629	7.675
ASHGA5P013127	1.073	4.296
ASHGA5P013130	1.003	2.829
ASHGA5P013132	2.126	4.44
ASHGA5P013133	-2.239	6.168
ASHGA5P013134	3.677	6.904
ASHGA5P013137	-2.184	5.309
ASHGA5P013139	0.478	1.616
ASHGA5P013141	0.54	1.792
ASHGA5P013142	0.941	3.434
ASHGA5P013147	-0.921	1.742
ASHGA5P013148	1.071	1.701
ASHGA5P013149	-2.475	6.258
ASHGA5P013153	1.917	5.435
ASHGA5P013154	-0.418	1.698
ASHGA5P013158	-1.092	2.619
ASHGA5P013160	1.103	3.312
ASHGA5P013162	-0.807	1.555
ASHGA5P013163	1.196	2.851
ASHGA5P013164	0.946	3.58
ASHGA5P013165	-2.549	5.468
ASHGA5P013166	-0.84	2.306
ASHGA5P013169	1.447	3.217
ASHGA5P013170	-4.135	2.612
ASHGA5P013172	-1.49	3.565
ASHGA5P013177	-3.435	4.752
ASHGA5P013179	1.675	4.716
ASHGA5P013180	0.49	2.05
ASHGA5P013181	-1.709	3.826
ASHGA5P013182	-2.666	5.343
ASHGA5P013183	-0.649	1.829
ASHGA5P013185	0.501	2.216
ASHGA5P013186	-2.098	4.995
ASHGA5P013187	-3.114	4.245
ASHGA5P013188	-1.776	3.669
ASHGA5P013190	-0.976	3.802
ASHGA5P013191	0.571	1.913
ASHGA5P013193	-2.259	5.794
ASHGA5P013194	0.854	2.272
ASHGA5P013195	1.26	4.167
ASHGA5P013196	-1.581	4.74
ASHGA5P013199	-1.054	2.051
ASHGA5P013200	-1.32	2.822
ASHGA5P013201	-1.075	2.261
ASHGA5P013202	3.435	7.011
ASHGA5P013203	-0.517	2.614
ASHGA5P013205	-2.574	5.145
ASHGA5P013207	-3.571	3.653
ASHGA5P013208	0.766	1.57
ASHGA5P013209	1.216	4.004
ASHGA5P013211	1.011	2.115
ASHGA5P013214	1.367	4.027
ASHGA5P013216	1.746	4.521
ASHGA5P013218	-3.408	3.748
ASHGA5P013220	0.48	1.679
ASHGA5P013221	1.309	2.725
ASHGA5P013222	-0.485	1.763
ASHGA5P013224	-1.125	3.822
ASHGA5P013225	-1.094	3.615
ASHGA5P013226	-2.802	4.582
ASHGA5P013229	4.438	7.332
ASHGA5P013230	-1.161	2.089
ASHGA5P013231	0.76	3.104
ASHGA5P013232	-0.616	1.987
ASHGA5P013234	-1.178	3.784
ASHGA5P013235	-1.059	3.494
ASHGA5P013237	1.07	3.368
ASHGA5P013239	0.633	2.389
ASHGA5P013241	-2.674	2.539
ASHGA5P013242	-1.425	4.699
ASHGA5P013244	0.552	2.293
ASHGA5P013248	-0.869	1.821
ASHGA5P013250	-1.683	2.908
ASHGA5P013251	-1.554	3.517
ASHGA5P013254	3.504	5.797
ASHGA5P013256	-1.84	2.146
ASHGA5P013257	-1.523	3.5
ASHGA5P013258	0.769	2.669
ASHGA5P013259	-1.93	5.718
ASHGA5P013260	-0.511	2.599
ASHGA5P013262	-0.92	3.862
ASHGA5P013265	-0.53	2.294
ASHGA5P013266	0.666	2.5
ASHGA5P013269	2.404	5.584
ASHGA5P013270	1.905	4.056
ASHGA5P013271	-1.747	4.473
ASHGA5P013272	1.321	4.143
ASHGA5P013273	-1.79	4.842
ASHGA5P013274	0.768	1.861
ASHGA5P013275	0.901	3.672
ASHGA5P013277	-1.475	1.834
ASHGA5P013278	-4.709	4.998
ASHGA5P013279	-1.871	5.383
ASHGA5P013283	0.369	1.97
ASHGA5P013284	-1.111	4.036
ASHGA5P013286	-0.777	2.942
ASHGA5P013287	-1.312	2.844
ASHGA5P013291	-1.25	3.218
ASHGA5P013292	-1.907	5.585
ASHGA5P013293	0.446	1.692
ASHGA5P013295	1.733	5.382
ASHGA5P013297	-1.598	4.757
ASHGA5P013298	-4.614	3.995
ASHGA5P013302	-3.356	5.493
ASHGA5P013303	-0.775	2.535
ASHGA5P013304	-0.502	2.145
ASHGA5P013306	-2.62	5.025
ASHGA5P013310	0.867	3.637
ASHGA5P013311	0.496	2.472
ASHGA5P013312	1.305	2.872
ASHGA5P013313	1.231	3.133
ASHGA5P013314	0.405	1.814
ASHGA5P013315	-1.716	3.045
ASHGA5P013317	-4.272	3.429
ASHGA5P013321	-1.449	1.999
ASHGA5P013322	-1.025	2.403
ASHGA5P013323	-1.247	2.84
ASHGA5P013324	-1.697	4.462
ASHGA5P013325	0.738	2.26
ASHGA5P013327	3.572	6.967
ASHGA5P013329	-0.978	3.317
ASHGA5P013330	-3.174	6.887
ASHGA5P013331	-1.032	2.106
ASHGA5P013333	-1.251	4.453
ASHGA5P013334	1.299	3.029
ASHGA5P013335	5.384	8.378
ASHGA5P013336	-2.68	4.409
ASHGA5P013339	1.484	4.422
ASHGA5P013340	1.831	4.895
ASHGA5P013341	-1.732	4.81
ASHGA5P013342	0.374	1.634
ASHGA5P013343	-1.453	4.238
ASHGA5P013344	3.431	4.71
ASHGA5P013346	-1.125	4.05
ASHGA5P013347	0.851	2.29
ASHGA5P013348	2.973	5.003
ASHGA5P013349	-0.745	1.606
ASHGA5P013350	-1.303	3.934
ASHGA5P013353	1.085	3.973
ASHGA5P013354	0.855	3.635
ASHGA5P013356	-2.509	3.598
ASHGA5P013358	1.689	4.134
ASHGA5P013361	-1.936	5.396
ASHGA5P013362	-3.47	2.015
ASHGA5P013363	-2.919	6.096
ASHGA5P013364	1.571	3.981
ASHGA5P013365	-2.48	6.03
ASHGA5P013366	0.837	3.049
ASHGA5P013368	-0.758	3.027
ASHGA5P013370	-0.88	3.797
ASHGA5P013371	1.045	3.305
ASHGA5P013372	-0.307	1.643
ASHGA5P013373	2.514	6.081
ASHGA5P013375	-3.551	3.084
ASHGA5P013377	0.681	3.146
ASHGA5P013379	-5.329	6.798
ASHGA5P013380	-2.353	6.004
ASHGA5P013383	-2.133	3.757
ASHGA5P013384	0.926	3.816
ASHGA5P013386	-1.431	3.531
ASHGA5P013387	-3.901	5.911
ASHGA5P013389	1.626	4.147
ASHGA5P013392	0.466	2.129
ASHGA5P013393	1.397	4.946
ASHGA5P013394	2.078	2.397
ASHGA5P013396	1.736	2.222
ASHGA5P013397	0.961	3.384
ASHGA5P013398	1.043	3.625
ASHGA5P013399	-0.808	2.445
ASHGA5P013402	1.032	4.02
ASHGA5P013403	-2.89	4.436
ASHGA5P013404	1.421	4.308
ASHGA5P013405	-2.449	5.662
ASHGA5P013409	0.626	3.069
ASHGA5P013410	-1.197	4.02
ASHGA5P013412	-1.297	1.685
ASHGA5P013413	-1.558	3.852
ASHGA5P013416	-0.555	2.152
ASHGA5P013421	0.939	1.983
ASHGA5P013423	-1.614	3.375
ASHGA5P013424	-1.012	2.768
ASHGA5P013425	-1.782	1.843
ASHGA5P013427	1.296	4.301
ASHGA5P013429	1.748	4.822
ASHGA5P013430	1.054	2.968
ASHGA5P013432	0.922	3.321
ASHGA5P013433	1.223	2.965
ASHGA5P013435	-1.881	4.03
ASHGA5P013437	-4.46	6.808
ASHGA5P013438	-3.836	4.949
ASHGA5P013439	-0.912	3.19
ASHGA5P013440	1.14	2.773
ASHGA5P013442	-2.6	4.273
ASHGA5P013443	0.589	2.298
ASHGA5P013444	1.931	5.207
ASHGA5P013445	-5.549	6.933
ASHGA5P013446	-2.001	2.989
ASHGA5P013448	-1.339	4.649
ASHGA5P013449	-0.746	2.379
ASHGA5P013450	-1.65	4.936
ASHGA5P013451	-0.296	1.598
ASHGA5P013456	0.506	1.721
ASHGA5P013457	-2.15	5.093
ASHGA5P013464	-3.521	6.871
ASHGA5P013465	-0.73	2.753
ASHGA5P013466	3.68	6.6
ASHGA5P013467	3.609	7.004
ASHGA5P013469	0.856	2.839
ASHGA5P013470	-1.423	4.685
ASHGA5P013471	-0.831	3.653
ASHGA5P013472	3.94	6.389
ASHGA5P013474	1.171	1.832
ASHGA5P013475	-0.619	2.674
ASHGA5P013481	1.731	4.17
ASHGA5P013482	-0.688	3.092
ASHGA5P013483	-3.383	2.259
ASHGA5P013484	1.098	3.429
ASHGA5P013486	-5.293	4.601
ASHGA5P013487	-1.804	3.388
ASHGA5P013489	-1.741	3.544
ASHGA5P013491	-2.624	5.41
ASHGA5P013493	-4.242	6.201
ASHGA5P013494	-2.421	5.921
ASHGA5P013495	-4.187	6.207
ASHGA5P013497	-5.713	5.137
ASHGA5P013498	1.317	3.393
ASHGA5P013500	1.273	2.793
ASHGA5P013501	1.316	4.55
ASHGA5P013505	-0.649	2.391
ASHGA5P013508	0.879	3.084
ASHGA5P013509	1.968	3.72
ASHGA5P013511	-2.906	2.193
ASHGA5P013514	-1.069	3.017
ASHGA5P013515	-2.802	4.704
ASHGA5P013516	-1.569	4.647
ASHGA5P013517	-0.402	1.856
ASHGA5P013518	-2.056	2.25
ASHGA5P013520	-1.217	4.442
ASHGA5P013521	-1.106	1.897
ASHGA5P013522	-1.559	3.284
ASHGA5P013523	0.505	2.26
ASHGA5P013525	-2.798	5.402
ASHGA5P013526	-1.106	3.656
ASHGA5P013528	-0.678	2.514
ASHGA5P013532	-3.176	5.089
ASHGA5P013533	4.304	7.891
ASHGA5P013535	-2.167	5.55
ASHGA5P013538	-1.184	3.041
ASHGA5P013539	-3.536	5.101
ASHGA5P013540	-1.429	3.895
ASHGA5P013541	0.508	2.41
ASHGA5P013543	-2.367	5.404
ASHGA5P013545	-0.622	3.039
ASHGA5P013547	-2.344	5.3
ASHGA5P013549	-1.945	1.954
ASHGA5P013550	-0.961	3.949
ASHGA5P013551	0.672	2.261
ASHGA5P013552	-0.816	3.344
ASHGA5P013553	-3.127	6.41
ASHGA5P013554	2.037	6.06
ASHGA5P013555	1.786	5.37
ASHGA5P013557	0.888	3.588
ASHGA5P013558	-2.66	4.745
ASHGA5P013559	-2.533	3.393
ASHGA5P013560	-1.542	4.644
ASHGA5P013561	-0.44	2.098
ASHGA5P013562	-1.239	2.748
ASHGA5P013564	1.004	3.436
ASHGA5P013565	1.075	4.066
ASHGA5P013566	0.96	4.023
ASHGA5P013567	1.286	4.616
ASHGA5P013572	-1.361	4.224
ASHGA5P013574	0.509	1.988
ASHGA5P013575	0.936	3.874
ASHGA5P013576	1.886	4.915
ASHGA5P013577	1.333	1.99
ASHGA5P013582	-2.135	3.826
ASHGA5P013583	-2.184	5.84
ASHGA5P013584	-1.267	3.765
ASHGA5P013585	-1.285	2.892
ASHGA5P013587	-1.867	2.773
ASHGA5P013588	-1.697	2.531
ASHGA5P013593	-0.733	2.888
ASHGA5P013596	-3.462	6.088
ASHGA5P013598	0.591	1.737
ASHGA5P013599	0.81	2.093
ASHGA5P013600	-0.983	3.351
ASHGA5P013601	1.587	1.847
ASHGA5P013602	1.229	4.282
ASHGA5P013603	1.27	4.052
ASHGA5P013604	-1.035	2.008
ASHGA5P013605	-2.109	5.925
ASHGA5P013606	-2.658	3.069
ASHGA5P013607	-1.336	4.477
ASHGA5P013608	-2.805	5.46
ASHGA5P013611	0.545	2.511
ASHGA5P013612	0.967	3.186
ASHGA5P013616	1.903	2.317
ASHGA5P013617	1.237	4.523
ASHGA5P013619	2.65	5.671
ASHGA5P013620	5.499	2.936
ASHGA5P013621	-1.997	3.304
ASHGA5P013624	0.629	2.845
ASHGA5P013625	-1.198	2.649
ASHGA5P013626	0.881	2.895
ASHGA5P013628	1.007	3.997
ASHGA5P013630	-3.535	3.36
ASHGA5P013631	-4.961	8.001
ASHGA5P013632	-3.968	3.46
ASHGA5P013634	0.591	1.966
ASHGA5P013635	-4.118	7.174
ASHGA5P013636	-4.608	8.118
ASHGA5P013637	-4.116	6.565
ASHGA5P013638	0.419	1.846
ASHGA5P013640	-2.42	5.973
ASHGA5P013641	-3.818	3.436
ASHGA5P013643	0.964	3.713
ASHGA5P013645	-1.628	1.925
ASHGA5P013649	-0.736	3.42
ASHGA5P013653	1.127	4.125
ASHGA5P013654	-0.821	3.141
ASHGA5P013657	-1.414	4.541
ASHGA5P013659	-3.917	4.99
ASHGA5P013661	-0.599	2.968
ASHGA5P013663	0.907	3.698
ASHGA5P013664	1.51	4.638
ASHGA5P013665	-0.669	2.84
ASHGA5P013666	-1.309	1.983
ASHGA5P013670	2.458	5.09
ASHGA5P013672	-5.032	8.149
ASHGA5P013673	4.654	7.833
ASHGA5P013674	-0.588	1.656
ASHGA5P013675	0.583	2.259
ASHGA5P013679	0.984	3.733
ASHGA5P013682	0.982	3.786
ASHGA5P013683	3.305	5.975
ASHGA5P013684	0.954	1.79
ASHGA5P013686	0.57	1.774
ASHGA5P013687	-3.86	5.763
ASHGA5P013689	-1.271	4.089
ASHGA5P013690	1.988	5.167
ASHGA5P013691	-4.011	2.292
ASHGA5P013692	-3.459	5.381
ASHGA5P013695	-0.479	1.878
ASHGA5P013696	-2.563	6.494
ASHGA5P013697	-3.283	6.981
ASHGA5P013698	-5.285	6.675
ASHGA5P013699	2.973	5.508
ASHGA5P013700	-1.597	4.927
ASHGA5P013701	1.269	4.409
ASHGA5P013702	-1.938	4.608
ASHGA5P013703	-2.09	5.174
ASHGA5P013704	3.549	6.396
ASHGA5P013705	1.496	4.283
ASHGA5P013706	-1.322	3.793
ASHGA5P013707	-2.455	3.205
ASHGA5P013709	0.373	1.59
ASHGA5P013710	-0.651	1.748
ASHGA5P013711	-2.745	6.353
ASHGA5P013712	-0.964	3.899
ASHGA5P013713	-2.212	5.265
ASHGA5P013715	-1.768	5.39
